,target_com,depth,target_per,総収益,投資金額,出現数,購買予測数,利益率,購買的中率,的中数,number_i
18682,38.0,7.0,121.0,95910.0,57300.0,7.0,573.0,167.3821989528796,1.0471204188481675,6.0,70.0
18683,38.0,7.0,122.0,102240.0,52500.0,7.0,525.0,194.74285714285716,1.3333333333333337,7.0,71.0
18684,38.0,7.0,123.0,102240.0,52500.0,7.0,525.0,194.74285714285716,1.3333333333333337,7.0,72.0
18685,38.0,7.0,124.0,95910.0,46000.0,7.0,460.0,208.5,1.3043478260869563,6.0,73.0
18686,38.0,7.0,125.0,95910.0,46000.0,7.0,460.0,208.5,1.3043478260869563,6.0,74.0
18687,38.0,7.0,126.0,95910.0,46000.0,7.0,460.0,208.5,1.3043478260869563,6.0,75.0
18688,38.0,7.0,127.0,91940.0,45800.0,7.0,458.0,200.74235807860265,1.0917030567685588,5.0,76.0
18689,38.0,7.0,128.0,91940.0,45800.0,7.0,458.0,200.74235807860265,1.0917030567685588,5.0,77.0
18690,38.0,7.0,129.0,95910.0,44300.0,7.0,443.0,216.5011286681716,1.3544018058690743,6.0,78.0
18691,38.0,7.0,130.0,95910.0,44300.0,7.0,443.0,216.5011286681716,1.3544018058690743,6.0,79.0
18692,38.0,7.0,131.0,95910.0,42900.0,7.0,429.0,223.5664335664336,1.3986013986013983,6.0,80.0
18704,38.0,7.0,143.0,95910.0,32400.0,7.0,324.0,296.0185185185185,1.851851851851852,6.0,92.0
18705,38.0,7.0,144.0,95910.0,32400.0,7.0,324.0,296.0185185185185,1.851851851851852,6.0,93.0
18706,38.0,7.0,145.0,95910.0,32400.0,7.0,324.0,296.0185185185185,1.851851851851852,6.0,94.0
18774,38.0,8.0,114.0,102240.0,82300.0,7.0,823.0,124.228432563791,0.8505467800729041,7.0,63.0
18775,38.0,8.0,115.0,102240.0,74500.0,7.0,745.0,137.23489932885906,0.9395973154362416,7.0,64.0
18776,38.0,8.0,116.0,102240.0,74500.0,7.0,745.0,137.23489932885906,0.9395973154362416,7.0,65.0
18777,38.0,8.0,117.0,102240.0,61800.0,7.0,618.0,165.4368932038835,1.132686084142395,7.0,66.0
18778,38.0,8.0,118.0,102240.0,61800.0,7.0,618.0,165.4368932038835,1.132686084142395,7.0,67.0
18779,38.0,8.0,119.0,102240.0,61800.0,7.0,618.0,165.4368932038835,1.132686084142395,7.0,68.0
18780,38.0,8.0,120.0,102240.0,61100.0,7.0,611.0,167.33224222585923,1.1456628477905073,7.0,69.0
18781,38.0,8.0,121.0,102240.0,61100.0,7.0,611.0,167.33224222585923,1.1456628477905073,7.0,70.0
18782,38.0,8.0,122.0,102240.0,54900.0,7.0,549.0,186.2295081967213,1.275045537340619,7.0,71.0
18783,38.0,8.0,123.0,102240.0,54900.0,7.0,549.0,186.2295081967213,1.275045537340619,7.0,72.0
18784,38.0,8.0,124.0,95910.0,50500.0,7.0,505.0,189.92079207920793,1.188118811881188,6.0,73.0
18785,38.0,8.0,125.0,95910.0,50500.0,7.0,505.0,189.92079207920793,1.188118811881188,6.0,74.0
18786,38.0,8.0,126.0,95910.0,50500.0,7.0,505.0,189.92079207920793,1.188118811881188,6.0,75.0
18787,38.0,8.0,127.0,102240.0,52300.0,7.0,523.0,195.48757170172084,1.338432122370937,7.0,76.0
18788,38.0,8.0,128.0,102240.0,52300.0,7.0,523.0,195.48757170172084,1.338432122370937,7.0,77.0
18789,38.0,8.0,129.0,95910.0,46100.0,7.0,461.0,208.04772234273318,1.3015184381778742,6.0,78.0
18790,38.0,8.0,130.0,95910.0,46100.0,7.0,461.0,208.04772234273318,1.3015184381778742,6.0,79.0
18791,38.0,8.0,131.0,95910.0,44300.0,7.0,443.0,216.5011286681716,1.3544018058690743,6.0,80.0
18803,38.0,8.0,143.0,95910.0,37200.0,7.0,372.0,257.82258064516134,1.6129032258064515,6.0,92.0
18804,38.0,8.0,144.0,95910.0,37200.0,7.0,372.0,257.82258064516134,1.6129032258064515,6.0,93.0
