,target_com,depth,target_per,threshold,総収益,投資金額,出現数,購買予測数,利益率,購買的中率,的中数
172,5.0,5.0,170.0,0.9,58830.0,59600.0,227.0,596.0,98.70805369127517,8.557046979865772,51.0
177,5.0,5.0,172.0,0.9,59470.0,62600.0,227.0,626.0,95.0,9.26517571884984,58.0
182,5.0,5.0,174.0,0.9,42940.0,49900.0,227.0,499.0,86.05210420841684,8.016032064128256,40.0
187,5.0,5.0,176.0,0.9,58920.0,62600.0,227.0,626.0,94.12140575079873,8.466453674121405,53.0
192,5.0,5.0,178.0,0.9,53220.0,59300.0,227.0,593.0,89.74704890387858,8.094435075885329,48.0
197,5.0,5.0,180.0,0.9,62270.0,65100.0,227.0,651.0,95.65284178187405,8.448540706605224,55.0
202,5.0,5.0,182.0,0.9,42310.0,52200.0,227.0,522.0,81.0536398467433,7.854406130268199,41.0
207,5.0,5.0,184.0,0.9,48950.0,52800.0,227.0,528.0,92.70833333333334,7.765151515151516,41.0
212,5.0,5.0,186.0,0.9,41650.0,50600.0,227.0,506.0,82.31225296442688,7.707509881422925,39.0
217,5.0,5.0,188.0,0.9,54480.0,51800.0,227.0,518.0,105.17374517374517,9.45945945945946,49.0
222,5.0,5.0,190.0,0.9,48440.0,47000.0,227.0,470.0,103.06382978723406,8.51063829787234,40.0
227,5.0,5.0,192.0,0.9,48210.0,46100.0,227.0,461.0,104.57700650759219,8.893709327548807,41.0
232,5.0,5.0,194.0,0.9,50620.0,44700.0,227.0,447.0,113.24384787472034,8.94854586129754,40.0
