,target_com,depth,target_per,総収益,投資金額,出現数,購買予測数,利益率,購買的中率,的中数,threshold
3380,5.0,7.0,109.0,142060.0,175200.0,227.0,1752.0,81.08447488584474,7.4200913242009126,130.0,0.5
3385,5.0,7.0,110.0,139250.0,169400.0,227.0,1694.0,82.20188902007084,7.55608028335301,128.0,0.5
3390,5.0,7.0,111.0,138000.0,165000.0,227.0,1650.0,83.63636363636363,7.696969696969696,127.0,0.5
3395,5.0,7.0,112.0,132300.0,161400.0,227.0,1614.0,81.97026022304833,7.558859975216853,122.0,0.5
3400,5.0,7.0,113.0,127140.0,158200.0,227.0,1582.0,80.36662452591656,7.458912768647282,118.0,0.5
3405,5.0,7.0,114.0,127090.0,154700.0,227.0,1547.0,82.15255332902392,7.563025210084033,117.0,0.5
3410,5.0,7.0,115.0,128560.0,152200.0,227.0,1522.0,84.46780551905387,7.818659658344283,119.0,0.5
3415,5.0,7.0,116.0,129240.0,150300.0,227.0,1503.0,85.9880239520958,7.917498336660013,119.0,0.5
3420,5.0,7.0,117.0,126100.0,147200.0,227.0,1472.0,85.66576086956522,7.880434782608696,116.0,0.5
3425,5.0,7.0,118.0,117110.0,143900.0,227.0,1439.0,81.38290479499652,7.78318276580959,112.0,0.5
3430,5.0,7.0,119.0,125770.0,140900.0,227.0,1409.0,89.26188786373315,8.090844570617458,114.0,0.5
3435,5.0,7.0,120.0,113110.0,132900.0,227.0,1329.0,85.10910458991722,8.20165537998495,109.0,0.5
3440,5.0,7.0,121.0,111740.0,129600.0,227.0,1296.0,86.21913580246914,8.333333333333332,108.0,0.5
3445,5.0,7.0,122.0,108020.0,128300.0,227.0,1283.0,84.19329696024943,8.106001558846454,104.0,0.5
3450,5.0,7.0,123.0,103500.0,123200.0,227.0,1232.0,84.00974025974025,8.19805194805195,101.0,0.5
3455,5.0,7.0,124.0,106940.0,122200.0,227.0,1222.0,87.51227495908347,8.428805237315876,103.0,0.5
3460,5.0,7.0,125.0,88730.0,113900.0,227.0,1139.0,77.90166812993854,7.989464442493416,91.0,0.5
3465,5.0,7.0,126.0,85600.0,110800.0,227.0,1108.0,77.25631768953069,7.851985559566788,87.0,0.5
3470,5.0,7.0,127.0,93170.0,112000.0,227.0,1120.0,83.1875,8.125,91.0,0.5
3475,5.0,7.0,128.0,84420.0,105000.0,227.0,1050.0,80.4,8.0,84.0,0.5
3480,5.0,7.0,129.0,78350.0,99700.0,227.0,997.0,78.58575727181545,8.02407221664995,80.0,0.5
3485,5.0,7.0,130.0,83920.0,98500.0,227.0,985.0,85.19796954314721,8.629441624365482,85.0,0.5
3490,5.0,7.0,131.0,80390.0,93300.0,227.0,933.0,86.16291532690246,8.681672025723474,81.0,0.5
3495,5.0,7.0,132.0,72660.0,91100.0,227.0,911.0,79.75850713501646,8.122941822173436,74.0,0.5
3500,5.0,7.0,133.0,76250.0,91200.0,227.0,912.0,83.60745614035088,8.552631578947368,78.0,0.5
3505,5.0,7.0,134.0,73420.0,87700.0,227.0,877.0,83.71721778791334,8.551881413911062,75.0,0.5
3510,5.0,7.0,135.0,67350.0,85700.0,227.0,857.0,78.58809801633606,8.168028004667445,70.0,0.5
3515,5.0,7.0,136.0,67690.0,81400.0,227.0,814.0,83.15724815724815,8.722358722358722,71.0,0.5
3520,5.0,7.0,137.0,67680.0,77800.0,227.0,778.0,86.99228791773778,8.868894601542417,69.0,0.5
3525,5.0,7.0,138.0,67080.0,75100.0,227.0,751.0,89.32090545938748,9.320905459387484,70.0,0.5
3530,5.0,7.0,139.0,64390.0,73200.0,227.0,732.0,87.96448087431695,9.01639344262295,66.0,0.5
3535,5.0,7.0,140.0,59750.0,66700.0,227.0,667.0,89.58020989505248,9.44527736131934,63.0,0.5
3540,5.0,7.0,141.0,50910.0,64200.0,227.0,642.0,79.29906542056074,8.566978193146417,55.0,0.5
3545,5.0,7.0,142.0,56020.0,60500.0,227.0,605.0,92.59504132231406,9.917355371900827,60.0,0.5
3550,5.0,7.0,143.0,52380.0,58500.0,227.0,585.0,89.53846153846153,9.743589743589745,57.0,0.5
3555,5.0,7.0,144.0,54050.0,57600.0,227.0,576.0,93.83680555555556,9.722222222222223,56.0,0.5
3560,5.0,7.0,145.0,46320.0,56400.0,227.0,564.0,82.12765957446808,9.042553191489363,51.0,0.5
3565,5.0,7.0,146.0,51380.0,52100.0,227.0,521.0,98.61804222648752,10.36468330134357,54.0,0.5
3570,5.0,7.0,147.0,41310.0,50100.0,227.0,501.0,82.45508982035929,8.78243512974052,44.0,0.5
3575,5.0,7.0,148.0,50170.0,49800.0,227.0,498.0,100.7429718875502,10.240963855421686,51.0,0.5
3580,5.0,7.0,149.0,43270.0,47600.0,227.0,476.0,90.90336134453781,10.084033613445378,48.0,0.5
3585,5.0,7.0,150.0,32950.0,44500.0,227.0,445.0,74.04494382022472,8.539325842696629,38.0,0.5
3590,5.0,7.0,151.0,35410.0,44900.0,227.0,449.0,78.8641425389755,8.908685968819599,40.0,0.5
3595,5.0,7.0,152.0,35210.0,42700.0,227.0,427.0,82.45901639344262,9.133489461358314,39.0,0.5
3241,5.0,7.0,81.0,195340.0,258200.0,227.0,2582.0,75.6545313710302,6.661502711076685,172.0,0.52
3246,5.0,7.0,82.0,190630.0,253300.0,227.0,2533.0,75.25858665613897,6.632451638373469,168.0,0.52
3251,5.0,7.0,83.0,196940.0,245900.0,227.0,2459.0,80.08946726311508,6.750711671411143,166.0,0.52
3256,5.0,7.0,84.0,196240.0,246200.0,227.0,2462.0,79.70755483346873,6.9049553208773355,170.0,0.52
3261,5.0,7.0,85.0,182490.0,240400.0,227.0,2404.0,75.91098169717138,6.738768718801996,162.0,0.52
3266,5.0,7.0,86.0,186270.0,239400.0,227.0,2394.0,77.80701754385964,6.808688387635756,163.0,0.52
3271,5.0,7.0,87.0,180890.0,233400.0,227.0,2334.0,77.50214224507283,6.89802913453299,161.0,0.52
3276,5.0,7.0,88.0,176200.0,229900.0,227.0,2299.0,76.64201826881254,6.829056111352762,157.0,0.52
3281,5.0,7.0,89.0,164140.0,224700.0,227.0,2247.0,73.04850912327548,6.631063640409435,149.0,0.52
3286,5.0,7.0,90.0,166620.0,219400.0,227.0,2194.0,75.94348222424794,6.882406563354603,151.0,0.52
3291,5.0,7.0,91.0,161380.0,216400.0,227.0,2164.0,74.57486136783734,6.839186691312385,148.0,0.52
3296,5.0,7.0,92.0,161750.0,212200.0,227.0,2122.0,76.22525918944392,6.927426955702168,147.0,0.52
3301,5.0,7.0,93.0,160180.0,208700.0,227.0,2087.0,76.75131768088164,7.0436032582654535,147.0,0.52
3306,5.0,7.0,94.0,156540.0,204300.0,227.0,2043.0,76.62261380323055,7.048458149779736,144.0,0.52
3311,5.0,7.0,95.0,157930.0,200500.0,227.0,2005.0,78.76807980049875,7.231920199501247,145.0,0.52
3316,5.0,7.0,96.0,151120.0,193700.0,227.0,1937.0,78.01755291688177,7.176045431078988,139.0,0.52
3321,5.0,7.0,97.0,151440.0,190300.0,227.0,1903.0,79.57961114030479,7.304256437204414,139.0,0.52
3326,5.0,7.0,98.0,147900.0,185700.0,227.0,1857.0,79.64458804523424,7.32364028002154,136.0,0.52
3331,5.0,7.0,99.0,148990.0,181300.0,227.0,1813.0,82.17870932156647,7.5565361279647,137.0,0.52
3336,5.0,7.0,100.0,141440.0,172500.0,227.0,1725.0,81.99420289855072,7.478260869565218,129.0,0.52
3341,5.0,7.0,101.0,142360.0,170100.0,227.0,1701.0,83.69194591416813,7.70135214579659,131.0,0.52
3346,5.0,7.0,102.0,139000.0,165700.0,227.0,1657.0,83.88654194327097,7.664453832226917,127.0,0.52
3351,5.0,7.0,103.0,135740.0,162000.0,227.0,1620.0,83.79012345679013,7.654320987654321,124.0,0.52
3356,5.0,7.0,104.0,132670.0,158000.0,227.0,1580.0,83.96835443037975,7.721518987341772,122.0,0.52
3361,5.0,7.0,105.0,130260.0,152900.0,227.0,1529.0,85.19293655984303,7.848266841072596,120.0,0.52
3366,5.0,7.0,106.0,127050.0,149600.0,227.0,1496.0,84.92647058823529,7.8208556149732615,117.0,0.52
3371,5.0,7.0,107.0,125630.0,146800.0,227.0,1468.0,85.57901907356948,7.833787465940055,115.0,0.52
3376,5.0,7.0,108.0,121500.0,141500.0,227.0,1415.0,85.86572438162544,7.915194346289753,112.0,0.52
3381,5.0,7.0,109.0,117660.0,139000.0,227.0,1390.0,84.64748201438849,7.76978417266187,108.0,0.52
3386,5.0,7.0,110.0,115320.0,134800.0,227.0,1348.0,85.54896142433235,7.863501483679524,106.0,0.52
3391,5.0,7.0,111.0,112080.0,129900.0,227.0,1299.0,86.28175519630486,8.083140877598153,105.0,0.52
3396,5.0,7.0,112.0,106450.0,129200.0,227.0,1292.0,82.39164086687306,7.972136222910217,103.0,0.52
3401,5.0,7.0,113.0,100890.0,123100.0,227.0,1231.0,81.95775792038992,7.961007311129163,98.0,0.52
3406,5.0,7.0,114.0,99110.0,117500.0,227.0,1175.0,84.34893617021277,8.25531914893617,97.0,0.52
3411,5.0,7.0,115.0,100600.0,116000.0,227.0,1160.0,86.72413793103448,8.448275862068966,98.0,0.52
3416,5.0,7.0,116.0,95780.0,112600.0,227.0,1126.0,85.06216696269982,8.436944937833037,95.0,0.52
3421,5.0,7.0,117.0,91570.0,109300.0,227.0,1093.0,83.77859103385178,8.234217749313816,90.0,0.52
3426,5.0,7.0,118.0,94490.0,107100.0,227.0,1071.0,88.22595704948645,8.49673202614379,91.0,0.52
3431,5.0,7.0,119.0,87620.0,101800.0,227.0,1018.0,86.07072691552062,8.546168958742632,87.0,0.52
3436,5.0,7.0,120.0,79810.0,95600.0,227.0,956.0,83.48326359832636,8.577405857740587,82.0,0.52
3441,5.0,7.0,121.0,80330.0,93300.0,227.0,933.0,86.09860664523043,8.896034297963558,83.0,0.52
3446,5.0,7.0,122.0,76120.0,90500.0,227.0,905.0,84.11049723756906,8.61878453038674,78.0,0.52
3451,5.0,7.0,123.0,72080.0,89600.0,227.0,896.0,80.44642857142857,8.482142857142858,76.0,0.52
3456,5.0,7.0,124.0,72100.0,86400.0,227.0,864.0,83.44907407407408,8.680555555555555,75.0,0.52
3461,5.0,7.0,125.0,66780.0,79100.0,227.0,791.0,84.42477876106194,8.849557522123893,70.0,0.52
3466,5.0,7.0,126.0,62600.0,76300.0,227.0,763.0,82.0445609436435,8.51900393184797,65.0,0.52
3471,5.0,7.0,127.0,65650.0,76400.0,227.0,764.0,85.92931937172776,9.031413612565444,69.0,0.52
3476,5.0,7.0,128.0,59410.0,70400.0,227.0,704.0,84.38920454545455,8.806818181818182,62.0,0.52
3481,5.0,7.0,129.0,56040.0,68000.0,227.0,680.0,82.41176470588235,8.676470588235293,59.0,0.52
3486,5.0,7.0,130.0,57710.0,67900.0,227.0,679.0,84.99263622974964,9.131075110456553,62.0,0.52
3491,5.0,7.0,131.0,55940.0,64000.0,227.0,640.0,87.40625,9.375,60.0,0.52
3496,5.0,7.0,132.0,54770.0,63000.0,227.0,630.0,86.93650793650794,9.206349206349207,58.0,0.52
3501,5.0,7.0,133.0,51600.0,61300.0,227.0,613.0,84.17618270799348,9.135399673735726,56.0,0.52
3506,5.0,7.0,134.0,55360.0,58800.0,227.0,588.0,94.14965986394557,9.863945578231291,58.0,0.52
3511,5.0,7.0,135.0,47410.0,56100.0,227.0,561.0,84.50980392156863,9.269162210338681,52.0,0.52
3516,5.0,7.0,136.0,45190.0,53600.0,227.0,536.0,84.30970149253731,8.955223880597014,48.0,0.52
3521,5.0,7.0,137.0,47570.0,49800.0,227.0,498.0,95.52208835341366,10.240963855421686,51.0,0.52
3526,5.0,7.0,138.0,43940.0,47600.0,227.0,476.0,92.31092436974791,10.084033613445378,48.0,0.52
3531,5.0,7.0,139.0,46610.0,46400.0,227.0,464.0,100.45258620689654,10.344827586206897,48.0,0.52
3536,5.0,7.0,140.0,38560.0,42900.0,227.0,429.0,89.88344988344988,10.023310023310025,43.0,0.52
3541,5.0,7.0,141.0,34010.0,40100.0,227.0,401.0,84.81296758104739,9.72568578553616,39.0,0.52
3546,5.0,7.0,142.0,36610.0,38600.0,227.0,386.0,94.84455958549222,10.362694300518134,40.0,0.52
3551,5.0,7.0,143.0,28130.0,35700.0,227.0,357.0,78.79551820728291,8.96358543417367,32.0,0.52
3556,5.0,7.0,144.0,29900.0,36000.0,227.0,360.0,83.05555555555556,9.166666666666666,33.0,0.52
3561,5.0,7.0,145.0,24250.0,32100.0,227.0,321.0,75.54517133956386,8.411214953271028,27.0,0.52
3566,5.0,7.0,146.0,24040.0,31400.0,227.0,314.0,76.56050955414014,8.280254777070063,26.0,0.52
3571,5.0,7.0,147.0,23280.0,30800.0,227.0,308.0,75.58441558441558,8.116883116883116,25.0,0.52
3576,5.0,7.0,148.0,24630.0,30200.0,227.0,302.0,81.55629139072848,8.940397350993377,27.0,0.52
3581,5.0,7.0,149.0,20400.0,26700.0,227.0,267.0,76.40449438202246,8.614232209737828,23.0,0.52
3586,5.0,7.0,150.0,20510.0,26600.0,227.0,266.0,77.10526315789473,9.022556390977442,24.0,0.52
3591,5.0,7.0,151.0,20430.0,26700.0,227.0,267.0,76.51685393258427,8.98876404494382,24.0,0.52
3596,5.0,7.0,152.0,21910.0,26100.0,227.0,261.0,83.9463601532567,9.578544061302683,25.0,0.52
3242,5.0,7.0,81.0,179960.0,228500.0,227.0,2285.0,78.75711159737418,6.958424507658643,159.0,0.54
3247,5.0,7.0,82.0,169350.0,223000.0,227.0,2230.0,75.94170403587444,6.816143497757847,152.0,0.54
3252,5.0,7.0,83.0,161110.0,218300.0,227.0,2183.0,73.80210719193771,6.68804397617957,146.0,0.54
3257,5.0,7.0,84.0,161360.0,216900.0,227.0,2169.0,74.39372982941448,6.731212540341171,146.0,0.54
3262,5.0,7.0,85.0,159910.0,213700.0,227.0,2137.0,74.82919981282171,6.832007487131493,146.0,0.54
3267,5.0,7.0,86.0,157420.0,208000.0,227.0,2080.0,75.6826923076923,6.875000000000001,143.0,0.54
3272,5.0,7.0,87.0,155170.0,202100.0,227.0,2021.0,76.77882236516575,7.0262246412667,142.0,0.54
3277,5.0,7.0,88.0,153520.0,196900.0,227.0,1969.0,77.96851193499238,7.160995429151853,141.0,0.54
3282,5.0,7.0,89.0,152070.0,193800.0,227.0,1938.0,78.46749226006192,7.223942208462332,140.0,0.54
3287,5.0,7.0,90.0,149130.0,188400.0,227.0,1884.0,79.15605095541402,7.2717622080679405,137.0,0.54
3292,5.0,7.0,91.0,143380.0,183200.0,227.0,1832.0,78.26419213973799,7.150655021834061,131.0,0.54
3297,5.0,7.0,92.0,145890.0,179900.0,227.0,1799.0,81.09505280711507,7.392996108949417,133.0,0.54
3302,5.0,7.0,93.0,144970.0,176500.0,227.0,1765.0,82.13597733711048,7.5354107648725215,133.0,0.54
3307,5.0,7.0,94.0,141640.0,170300.0,227.0,1703.0,83.1708749266001,7.574867880211392,129.0,0.54
3312,5.0,7.0,95.0,139230.0,164500.0,227.0,1645.0,84.63829787234043,7.720364741641338,127.0,0.54
3317,5.0,7.0,96.0,127020.0,158700.0,227.0,1587.0,80.03780718336483,7.372400756143667,117.0,0.54
3322,5.0,7.0,97.0,130210.0,156700.0,227.0,1567.0,83.09508615188258,7.594128908742821,119.0,0.54
3327,5.0,7.0,98.0,124990.0,148300.0,227.0,1483.0,84.28186109238031,7.687120701281187,114.0,0.54
3332,5.0,7.0,99.0,124890.0,142800.0,227.0,1428.0,87.45798319327731,8.053221288515406,115.0,0.54
3337,5.0,7.0,100.0,116300.0,136400.0,227.0,1364.0,85.26392961876833,7.697947214076247,105.0,0.54
3342,5.0,7.0,101.0,113130.0,135600.0,227.0,1356.0,83.429203539823,7.817109144542774,106.0,0.54
3347,5.0,7.0,102.0,113980.0,128600.0,227.0,1286.0,88.63141524105754,8.164852255054432,105.0,0.54
3352,5.0,7.0,103.0,102680.0,125300.0,227.0,1253.0,81.94732641660016,7.901037509976057,99.0,0.54
3357,5.0,7.0,104.0,99130.0,120200.0,227.0,1202.0,82.47088186356073,7.820299500831947,94.0,0.54
3362,5.0,7.0,105.0,92520.0,117400.0,227.0,1174.0,78.80749574105621,7.666098807495741,90.0,0.54
3367,5.0,7.0,106.0,96810.0,114200.0,227.0,1142.0,84.7723292469352,8.143607705779335,93.0,0.54
3372,5.0,7.0,107.0,91990.0,108200.0,227.0,1082.0,85.0184842883549,8.410351201478743,91.0,0.54
3377,5.0,7.0,108.0,87370.0,102900.0,227.0,1029.0,84.90767735665695,8.35762876579203,86.0,0.54
3382,5.0,7.0,109.0,80210.0,98200.0,227.0,982.0,81.68024439918533,8.350305498981669,82.0,0.54
3387,5.0,7.0,110.0,77770.0,95900.0,227.0,959.0,81.0948905109489,8.342022940563085,80.0,0.54
3392,5.0,7.0,111.0,76080.0,92500.0,227.0,925.0,82.24864864864865,8.324324324324325,77.0,0.54
3397,5.0,7.0,112.0,76670.0,89500.0,227.0,895.0,85.66480446927375,8.715083798882683,78.0,0.54
3402,5.0,7.0,113.0,62240.0,84900.0,227.0,849.0,73.30977620730272,7.773851590106007,66.0,0.54
3407,5.0,7.0,114.0,67030.0,80800.0,227.0,808.0,82.95792079207921,8.53960396039604,69.0,0.54
3412,5.0,7.0,115.0,64980.0,81000.0,227.0,810.0,80.22222222222221,8.395061728395062,68.0,0.54
3417,5.0,7.0,116.0,62050.0,78300.0,227.0,783.0,79.24648786717752,8.301404853128991,65.0,0.54
3422,5.0,7.0,117.0,64120.0,75500.0,227.0,755.0,84.9271523178808,8.609271523178808,65.0,0.54
3427,5.0,7.0,118.0,59560.0,72800.0,227.0,728.0,81.81318681318682,8.516483516483516,62.0,0.54
3432,5.0,7.0,119.0,54920.0,69100.0,227.0,691.0,79.47901591895803,8.5383502170767,59.0,0.54
3437,5.0,7.0,120.0,60460.0,64300.0,227.0,643.0,94.02799377916018,9.79782270606532,63.0,0.54
3442,5.0,7.0,121.0,51980.0,62300.0,227.0,623.0,83.43499197431782,9.149277688603531,57.0,0.54
3447,5.0,7.0,122.0,51710.0,60500.0,227.0,605.0,85.47107438016529,9.256198347107437,56.0,0.54
3452,5.0,7.0,123.0,52800.0,58700.0,227.0,587.0,89.9488926746167,9.540034071550256,56.0,0.54
3457,5.0,7.0,124.0,50360.0,58400.0,227.0,584.0,86.23287671232876,9.246575342465754,54.0,0.54
3462,5.0,7.0,125.0,45380.0,52000.0,227.0,520.0,87.26923076923076,9.423076923076923,49.0,0.54
3467,5.0,7.0,126.0,41050.0,51100.0,227.0,511.0,80.33268101761253,9.001956947162427,46.0,0.54
3472,5.0,7.0,127.0,40950.0,48400.0,227.0,484.0,84.60743801652893,9.297520661157025,45.0,0.54
3477,5.0,7.0,128.0,37540.0,45700.0,227.0,457.0,82.14442013129103,8.971553610503284,41.0,0.54
3482,5.0,7.0,129.0,38580.0,43800.0,227.0,438.0,88.08219178082192,9.817351598173515,43.0,0.54
3487,5.0,7.0,130.0,35020.0,43200.0,227.0,432.0,81.06481481481481,9.027777777777777,39.0,0.54
3492,5.0,7.0,131.0,34130.0,38600.0,227.0,386.0,88.41968911917098,9.844559585492227,38.0,0.54
3497,5.0,7.0,132.0,33250.0,40100.0,227.0,401.0,82.91770573566085,9.226932668329177,37.0,0.54
3502,5.0,7.0,133.0,28980.0,36800.0,227.0,368.0,78.75,8.967391304347826,33.0,0.54
3507,5.0,7.0,134.0,25990.0,34600.0,227.0,346.0,75.11560693641619,8.670520231213873,30.0,0.54
3512,5.0,7.0,135.0,33920.0,34600.0,227.0,346.0,98.03468208092485,10.404624277456648,36.0,0.54
3517,5.0,7.0,136.0,27000.0,31600.0,227.0,316.0,85.44303797468355,8.860759493670885,28.0,0.54
3522,5.0,7.0,137.0,24590.0,28900.0,227.0,289.0,85.08650519031143,9.688581314878892,28.0,0.54
3527,5.0,7.0,138.0,19910.0,27800.0,227.0,278.0,71.61870503597122,7.913669064748201,22.0,0.54
3532,5.0,7.0,139.0,20790.0,24900.0,227.0,249.0,83.49397590361446,9.63855421686747,24.0,0.54
3537,5.0,7.0,140.0,17950.0,23600.0,227.0,236.0,76.0593220338983,8.47457627118644,20.0,0.54
3542,5.0,7.0,141.0,14510.0,21200.0,227.0,212.0,68.4433962264151,7.547169811320755,16.0,0.54
3547,5.0,7.0,142.0,14990.0,20000.0,227.0,200.0,74.95,8.5,17.0,0.54
3552,5.0,7.0,143.0,14990.0,18800.0,227.0,188.0,79.73404255319149,9.042553191489363,17.0,0.54
3557,5.0,7.0,144.0,15230.0,16800.0,227.0,168.0,90.6547619047619,10.119047619047619,17.0,0.54
3562,5.0,7.0,145.0,12320.0,16100.0,227.0,161.0,76.52173913043478,8.074534161490684,13.0,0.54
3567,5.0,7.0,146.0,12390.0,17600.0,227.0,176.0,70.39772727272727,7.386363636363637,13.0,0.54
3572,5.0,7.0,147.0,8840.0,14200.0,227.0,142.0,62.25352112676056,6.338028169014084,9.0,0.54
3577,5.0,7.0,148.0,10320.0,14500.0,227.0,145.0,71.17241379310344,7.586206896551724,11.0,0.54
3582,5.0,7.0,149.0,5870.0,13400.0,227.0,134.0,43.80597014925373,5.970149253731343,8.0,0.54
3587,5.0,7.0,150.0,8780.0,11700.0,227.0,117.0,75.04273504273505,8.547008547008547,10.0,0.54
3592,5.0,7.0,151.0,6520.0,12800.0,227.0,128.0,50.9375,6.25,8.0,0.54
3597,5.0,7.0,152.0,6620.0,11500.0,227.0,115.0,57.565217391304344,7.82608695652174,9.0,0.54
3243,5.0,7.0,81.0,155320.0,197700.0,227.0,1977.0,78.56348002023267,7.132018209408194,141.0,0.56
3248,5.0,7.0,82.0,149050.0,193100.0,227.0,1931.0,77.18798549974106,7.09476954945624,137.0,0.56
3253,5.0,7.0,83.0,150330.0,186000.0,227.0,1860.0,80.8225806451613,7.419354838709677,138.0,0.56
3258,5.0,7.0,84.0,150380.0,183500.0,227.0,1835.0,81.95095367847412,7.520435967302452,138.0,0.56
3263,5.0,7.0,85.0,143230.0,179300.0,227.0,1793.0,79.88287785833799,7.306190741773563,131.0,0.56
3268,5.0,7.0,86.0,144240.0,174300.0,227.0,1743.0,82.7538726333907,7.573149741824441,132.0,0.56
3273,5.0,7.0,87.0,141890.0,167400.0,227.0,1674.0,84.7610513739546,7.765830346475508,130.0,0.56
3278,5.0,7.0,88.0,140980.0,163300.0,227.0,1633.0,86.33190447030006,7.899571341090018,129.0,0.56
3283,5.0,7.0,89.0,131540.0,156600.0,227.0,1566.0,83.99744572158366,7.726692209450831,121.0,0.56
3288,5.0,7.0,90.0,132790.0,151300.0,227.0,1513.0,87.76602775941838,7.997356245869135,121.0,0.56
3293,5.0,7.0,91.0,118930.0,146700.0,227.0,1467.0,81.07021131561008,7.498295841854125,110.0,0.56
3298,5.0,7.0,92.0,114740.0,141100.0,227.0,1411.0,81.31821403260099,7.583274273564848,107.0,0.56
3303,5.0,7.0,93.0,120670.0,137800.0,227.0,1378.0,87.5689404934688,8.127721335268506,112.0,0.56
3308,5.0,7.0,94.0,107120.0,133000.0,227.0,1330.0,80.54135338345864,7.593984962406015,101.0,0.56
3313,5.0,7.0,95.0,108590.0,125800.0,227.0,1258.0,86.31955484896662,8.028616852146264,101.0,0.56
3318,5.0,7.0,96.0,97530.0,117900.0,227.0,1179.0,82.72264631043257,7.9728583545377445,94.0,0.56
3323,5.0,7.0,97.0,97850.0,116400.0,227.0,1164.0,84.06357388316151,7.903780068728522,92.0,0.56
3328,5.0,7.0,98.0,91700.0,111300.0,227.0,1113.0,82.38993710691824,7.9065588499550765,88.0,0.56
3333,5.0,7.0,99.0,91080.0,107800.0,227.0,1078.0,84.48979591836735,8.16326530612245,88.0,0.56
3338,5.0,7.0,100.0,79630.0,100400.0,227.0,1004.0,79.31274900398407,8.167330677290837,82.0,0.56
3343,5.0,7.0,101.0,80630.0,99000.0,227.0,990.0,81.44444444444444,8.282828282828284,82.0,0.56
3348,5.0,7.0,102.0,72530.0,93100.0,227.0,931.0,77.90547798066595,8.16326530612245,76.0,0.56
3353,5.0,7.0,103.0,75420.0,90700.0,227.0,907.0,83.15325248070562,8.489525909592063,77.0,0.56
3358,5.0,7.0,104.0,68050.0,84100.0,227.0,841.0,80.91557669441141,8.680142687277051,73.0,0.56
3363,5.0,7.0,105.0,63040.0,80200.0,227.0,802.0,78.60349127182045,8.229426433915211,66.0,0.56
3368,5.0,7.0,106.0,65920.0,78200.0,227.0,782.0,84.29667519181586,8.951406649616368,70.0,0.56
3373,5.0,7.0,107.0,61240.0,72000.0,227.0,720.0,85.05555555555556,9.305555555555555,67.0,0.56
3378,5.0,7.0,108.0,55500.0,67700.0,227.0,677.0,81.97932053175776,8.862629246676514,60.0,0.56
3383,5.0,7.0,109.0,55390.0,67100.0,227.0,671.0,82.54843517138599,8.941877794336811,60.0,0.56
3388,5.0,7.0,110.0,54950.0,62900.0,227.0,629.0,87.36089030206678,9.220985691573928,58.0,0.56
3393,5.0,7.0,111.0,48030.0,59800.0,227.0,598.0,80.31772575250837,8.528428093645484,51.0,0.56
3398,5.0,7.0,112.0,48190.0,58800.0,227.0,588.0,81.95578231292518,8.843537414965986,52.0,0.56
3403,5.0,7.0,113.0,50980.0,57000.0,227.0,570.0,89.43859649122807,9.473684210526317,54.0,0.56
3408,5.0,7.0,114.0,43080.0,53200.0,227.0,532.0,80.97744360902256,8.834586466165414,47.0,0.56
3413,5.0,7.0,115.0,39740.0,51500.0,227.0,515.0,77.16504854368932,8.54368932038835,44.0,0.56
3418,5.0,7.0,116.0,43590.0,50000.0,227.0,500.0,87.18,9.4,47.0,0.56
3423,5.0,7.0,117.0,39750.0,48600.0,227.0,486.0,81.79012345679013,9.25925925925926,45.0,0.56
3428,5.0,7.0,118.0,41420.0,45700.0,227.0,457.0,90.63457330415756,10.065645514223196,46.0,0.56
3433,5.0,7.0,119.0,32310.0,42700.0,227.0,427.0,75.66744730679157,8.665105386416862,37.0,0.56
3438,5.0,7.0,120.0,30820.0,40700.0,227.0,407.0,75.72481572481571,8.845208845208845,36.0,0.56
3443,5.0,7.0,121.0,32110.0,38000.0,227.0,380.0,84.5,9.473684210526317,36.0,0.56
3448,5.0,7.0,122.0,31730.0,37200.0,227.0,372.0,85.29569892473118,9.13978494623656,34.0,0.56
3453,5.0,7.0,123.0,26960.0,36500.0,227.0,365.0,73.86301369863014,8.493150684931507,31.0,0.56
3458,5.0,7.0,124.0,25400.0,34700.0,227.0,347.0,73.19884726224784,8.645533141210375,30.0,0.56
3463,5.0,7.0,125.0,24020.0,30100.0,227.0,301.0,79.80066445182725,8.970099667774086,27.0,0.56
3468,5.0,7.0,126.0,24670.0,30300.0,227.0,303.0,81.41914191419141,8.91089108910891,27.0,0.56
3473,5.0,7.0,127.0,23110.0,29300.0,227.0,293.0,78.87372013651877,8.873720136518772,26.0,0.56
3478,5.0,7.0,128.0,21050.0,24500.0,227.0,245.0,85.91836734693878,9.387755102040817,23.0,0.56
3483,5.0,7.0,129.0,22830.0,25500.0,227.0,255.0,89.52941176470588,9.803921568627452,25.0,0.56
3488,5.0,7.0,130.0,21700.0,25700.0,227.0,257.0,84.43579766536965,9.72762645914397,25.0,0.56
3493,5.0,7.0,131.0,14980.0,21800.0,227.0,218.0,68.71559633027523,7.79816513761468,17.0,0.56
3498,5.0,7.0,132.0,13590.0,19900.0,227.0,199.0,68.29145728643215,8.040201005025125,16.0,0.56
3503,5.0,7.0,133.0,17330.0,19200.0,227.0,192.0,90.26041666666667,9.895833333333332,19.0,0.56
3508,5.0,7.0,134.0,9420.0,16900.0,227.0,169.0,55.739644970414204,7.100591715976331,12.0,0.56
3513,5.0,7.0,135.0,13410.0,17300.0,227.0,173.0,77.51445086705202,8.670520231213873,15.0,0.56
