,target_com,depth,target_per,threshold,総収益,投資金額,出現数,購買予測数,利益率,購買的中率,的中数,number_i
1603,4.0,5.0,162.0,0.9,83090.0,66400.0,119.0,664.0,125.1355421686747,6.626506024096386,44.0,30.0
1672,4.0,5.0,208.0,0.9,44890.0,38900.0,119.0,389.0,115.39845758354755,6.683804627249357,26.0,53.0
1675,4.0,5.0,210.0,0.9,50120.0,41400.0,119.0,414.0,121.06280193236717,6.521739130434782,27.0,54.0
1687,4.0,5.0,218.0,0.9,41940.0,35200.0,119.0,352.0,119.14772727272728,7.102272727272728,25.0,58.0
1532,4.0,5.0,114.0,0.92,95860.0,75100.0,119.0,751.0,127.64314247669776,6.125166444740346,46.0,6.0
1535,4.0,5.0,116.0,0.92,89740.0,68500.0,119.0,685.0,131.007299270073,7.007299270072993,48.0,7.0
1595,4.0,5.0,156.0,0.92,78400.0,61000.0,119.0,610.0,128.52459016393442,6.557377049180328,40.0,27.0
1604,4.0,5.0,162.0,0.92,75950.0,59200.0,119.0,592.0,128.29391891891893,6.418918918918918,38.0,30.0
1610,4.0,5.0,166.0,0.92,61940.0,52600.0,119.0,526.0,117.75665399239544,6.653992395437262,35.0,32.0
1613,4.0,5.0,168.0,0.92,60180.0,49100.0,119.0,491.0,122.56619144602853,6.517311608961303,32.0,33.0
1682,4.0,5.0,214.0,0.92,39030.0,31400.0,119.0,314.0,124.29936305732484,7.643312101910828,24.0,56.0
1685,4.0,5.0,216.0,0.92,39510.0,32600.0,119.0,326.0,121.1963190184049,6.748466257668712,22.0,57.0
1688,4.0,5.0,218.0,0.92,36670.0,30700.0,119.0,307.0,119.44625407166124,7.166123778501629,22.0,58.0
1794,4.0,8.0,122.0,0.85,114260.0,97700.0,119.0,977.0,116.949846468782,6.038894575230297,59.0,10.0
1803,4.0,8.0,128.0,0.85,92240.0,79900.0,119.0,799.0,115.44430538172716,6.132665832290362,49.0,13.0
1944,4.0,8.0,222.0,0.85,57320.0,43000.0,119.0,430.0,133.30232558139534,6.976744186046512,30.0,60.0
1989,4.0,8.0,252.0,0.85,37600.0,32600.0,119.0,326.0,115.33742331288344,7.05521472392638,23.0,75.0
