,racer_1_rank,racer_1_age,racer_1_doub,racer_1_ave_st,racer_2_rank,racer_2_age,racer_2_doub,racer_2_ave_st,racer_3_rank,racer_3_age,racer_3_doub,racer_3_ave_st,racer_4_rank,racer_4_age,racer_4_doub,racer_4_ave_st,racer_5_rank,racer_5_age,racer_5_doub,racer_5_ave_st,racer_6_rank,racer_6_age,racer_6_doub,racer_6_ave_st,race_1,race_2,race_3,race_4,race_5,race_6,race_7,race_8,race_9,race_10,race_11,race_12,racer_1_male_0,racer_1_male_1,racer_2_male_0,racer_2_male_1,racer_3_male_0,racer_3_male_1,racer_4_male_0,racer_4_male_1,racer_5_male_0,racer_5_male_1,racer_6_male_0,racer_6_male_1
4394,2,28.0,0.166,0.18,4,28.0,0.46,0.14,3,40.0,0.393,0.18,4,47.0,0.537,0.17,4,34.0,0.472,0.17,2,31.0,0.281,0.19,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
4395,2,38.0,0.281,0.21,2,34.0,0.24,0.18,4,39.0,0.485,0.14,4,46.0,0.543,0.16,4,45.0,0.456,0.19,3,43.0,0.402,0.18,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
4396,4,35.0,0.537,0.16,2,42.0,0.192,0.22,2,47.0,0.171,0.19,2,45.0,0.24,0.21,2,45.0,0.184,0.16,2,31.0,0.291,0.18,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
4397,2,43.0,0.107,0.18,2,27.0,0.232,0.19,4,36.0,0.456,0.16,2,42.0,0.228,0.18,4,48.0,0.624,0.16,2,36.0,0.185,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
4398,4,40.0,0.581,0.18,4,47.0,0.537,0.17,4,43.0,0.546,0.18,3,32.0,0.466,0.15,1,23.0,0.122,0.2,4,28.0,0.496,0.17,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
4399,4,39.0,0.485,0.14,4,45.0,0.456,0.19,3,31.0,0.351,0.17,4,34.0,0.472,0.17,3,43.0,0.38,0.17,2,30.0,0.257,0.17,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
4400,4,40.0,0.495,0.16,2,55.0,0.129,0.23,3,40.0,0.403,0.17,2,45.0,0.184,0.16,4,28.0,0.46,0.14,4,46.0,0.543,0.16,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
4401,4,48.0,0.624,0.16,4,35.0,0.537,0.16,3,40.0,0.371,0.17,3,40.0,0.393,0.18,2,53.0,0.221,0.2,2,38.0,0.281,0.21,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
4402,2,49.0,0.154,0.2,2,45.0,0.204,0.17,1,57.0,0.0,0.24,1,27.0,0.076,0.16,1,26.0,0.14,0.17,2,43.0,0.107,0.18,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
4403,2,27.0,0.232,0.19,2,45.0,0.24,0.21,2,31.0,0.291,0.18,2,34.0,0.24,0.18,2,36.0,0.185,0.2,2,35.0,0.231,0.22,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
4404,2,44.0,0.295,0.17,4,46.0,0.543,0.16,2,44.0,0.119,0.19,2,47.0,0.171,0.19,2,40.0,0.277,0.19,2,28.0,0.166,0.18,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
4405,3,43.0,0.38,0.17,2,42.0,0.228,0.18,1,46.0,0.102,0.22,2,55.0,0.129,0.23,3,43.0,0.402,0.18,2,31.0,0.281,0.19,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
4406,2,42.0,0.192,0.22,2,49.0,0.154,0.2,2,53.0,0.221,0.2,2,45.0,0.204,0.17,3,32.0,0.466,0.15,1,23.0,0.122,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
4407,2,45.0,0.24,0.21,2,27.0,0.232,0.19,2,43.0,0.107,0.18,4,28.0,0.46,0.14,2,30.0,0.257,0.17,1,57.0,0.0,0.24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
4408,2,42.0,0.228,0.18,4,36.0,0.456,0.16,2,44.0,0.295,0.17,2,35.0,0.231,0.22,2,31.0,0.281,0.19,1,27.0,0.076,0.16,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
4409,4,28.0,0.496,0.17,2,42.0,0.192,0.22,3,40.0,0.393,0.18,2,28.0,0.166,0.18,2,31.0,0.291,0.18,1,46.0,0.102,0.22,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
4410,4,46.0,0.543,0.16,2,53.0,0.221,0.2,2,30.0,0.257,0.17,3,43.0,0.38,0.17,4,35.0,0.537,0.16,2,47.0,0.171,0.19,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
4411,4,39.0,0.485,0.14,3,40.0,0.403,0.17,4,47.0,0.537,0.17,3,40.0,0.371,0.17,4,45.0,0.456,0.19,2,38.0,0.281,0.21,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
4412,4,48.0,0.624,0.16,4,43.0,0.546,0.18,4,40.0,0.495,0.16,4,34.0,0.472,0.17,4,40.0,0.581,0.18,2,45.0,0.184,0.16,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
4413,1,57.0,0.0,0.24,2,40.0,0.277,0.19,2,35.0,0.231,0.22,2,44.0,0.119,0.19,2,45.0,0.204,0.17,1,27.0,0.076,0.16,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
4414,2,43.0,0.107,0.18,2,45.0,0.184,0.16,2,28.0,0.166,0.18,2,36.0,0.185,0.2,2,27.0,0.232,0.19,3,43.0,0.38,0.17,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
4415,2,47.0,0.171,0.19,3,32.0,0.466,0.15,2,45.0,0.24,0.21,2,31.0,0.291,0.18,2,55.0,0.129,0.23,4,45.0,0.456,0.19,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
4416,2,53.0,0.221,0.2,4,46.0,0.543,0.16,4,35.0,0.537,0.16,2,42.0,0.228,0.18,3,40.0,0.371,0.17,3,43.0,0.402,0.18,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
4417,4,28.0,0.46,0.14,2,44.0,0.119,0.19,2,40.0,0.277,0.19,4,28.0,0.496,0.17,2,42.0,0.192,0.22,1,23.0,0.122,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
4418,4,40.0,0.495,0.16,2,31.0,0.291,0.18,2,45.0,0.204,0.17,2,35.0,0.231,0.22,2,45.0,0.24,0.21,2,49.0,0.154,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
4419,4,36.0,0.456,0.16,2,28.0,0.166,0.18,2,47.0,0.171,0.19,4,40.0,0.581,0.18,2,34.0,0.24,0.18,2,44.0,0.295,0.17,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
4420,3,32.0,0.466,0.15,2,36.0,0.185,0.2,3,40.0,0.393,0.18,2,30.0,0.257,0.17,2,42.0,0.228,0.18,2,27.0,0.232,0.19,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
4421,2,45.0,0.184,0.16,2,38.0,0.281,0.21,3,40.0,0.371,0.17,4,35.0,0.537,0.16,4,28.0,0.496,0.17,4,28.0,0.46,0.14,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
4422,4,45.0,0.456,0.19,4,40.0,0.495,0.16,4,40.0,0.581,0.18,3,31.0,0.351,0.17,4,36.0,0.456,0.16,2,53.0,0.221,0.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
4423,4,39.0,0.485,0.14,4,43.0,0.546,0.18,4,47.0,0.537,0.17,4,34.0,0.472,0.17,4,48.0,0.624,0.16,3,40.0,0.403,0.17,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
4424,1,52.0,0.02,0.28,2,42.0,0.211,0.19,2,43.0,0.2,0.18,2,37.0,0.166,0.16,1,24.0,0.019,0.17,1,24.0,0.018,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
4425,2,61.0,0.168,0.2,1,46.0,0.063,0.21,2,41.0,0.223,0.25,2,41.0,0.161,0.2,2,27.0,0.153,0.21,1,28.0,0.045,0.21,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
4426,2,39.0,0.299,0.2,3,36.0,0.333,0.17,4,42.0,0.581,0.16,2,28.0,0.254,0.18,2,32.0,0.236,0.2,2,40.0,0.298,0.16,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
4427,2,61.0,0.288,0.21,4,47.0,0.496,0.16,4,36.0,0.438,0.15,4,31.0,0.463,0.17,2,35.0,0.34,0.18,3,42.0,0.441,0.15,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
4428,2,37.0,0.208,0.17,2,35.0,0.18,0.25,4,35.0,0.5,0.19,3,34.0,0.427,0.17,2,46.0,0.259,0.13,4,28.0,0.503,0.13,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
4429,3,42.0,0.398,0.19,2,36.0,0.241,0.18,3,42.0,0.538,0.16,4,46.0,0.492,0.16,3,36.0,0.365,0.18,2,37.0,0.166,0.16,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
4430,4,38.0,0.46,0.18,3,34.0,0.366,0.18,2,61.0,0.168,0.2,2,52.0,0.194,0.19,1,40.0,0.0,0.2,2,43.0,0.2,0.18,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
4431,1,46.0,0.063,0.21,4,37.0,0.453,0.16,2,32.0,0.236,0.2,3,42.0,0.387,0.16,3,31.0,0.339,0.17,4,36.0,0.438,0.15,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
4432,3,36.0,0.333,0.17,2,49.0,0.266,0.21,3,42.0,0.441,0.15,2,46.0,0.259,0.13,3,36.0,0.4,0.18,2,41.0,0.223,0.25,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
4433,4,36.0,0.507,0.17,3,33.0,0.418,0.17,2,35.0,0.34,0.18,4,28.0,0.503,0.13,2,28.0,0.254,0.18,4,46.0,0.492,0.16,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
4434,4,37.0,0.453,0.16,4,35.0,0.5,0.19,4,38.0,0.46,0.18,3,42.0,0.538,0.16,4,42.0,0.581,0.16,4,31.0,0.463,0.17,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
4435,2,37.0,0.166,0.16,1,40.0,0.0,0.2,2,41.0,0.161,0.2,1,52.0,0.02,0.28,2,37.0,0.208,0.17,2,49.0,0.266,0.21,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
4436,3,34.0,0.427,0.17,3,36.0,0.365,0.18,2,36.0,0.241,0.18,4,37.0,0.453,0.16,4,47.0,0.496,0.16,2,42.0,0.211,0.19,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
4437,3,34.0,0.366,0.18,2,43.0,0.2,0.18,4,31.0,0.463,0.17,4,36.0,0.507,0.17,3,42.0,0.387,0.16,3,33.0,0.418,0.17,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
4438,3,31.0,0.339,0.17,4,46.0,0.492,0.16,3,36.0,0.4,0.18,2,41.0,0.223,0.25,2,61.0,0.168,0.2,3,39.0,0.382,0.15,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
4439,3,42.0,0.441,0.15,4,28.0,0.503,0.13,2,52.0,0.194,0.19,4,35.0,0.5,0.19,2,49.0,0.266,0.21,3,42.0,0.398,0.19,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
4440,3,42.0,0.538,0.16,2,35.0,0.34,0.18,2,61.0,0.288,0.21,2,27.0,0.153,0.21,2,36.0,0.241,0.18,2,37.0,0.208,0.17,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
4441,2,41.0,0.161,0.2,4,38.0,0.46,0.18,2,35.0,0.18,0.25,3,36.0,0.365,0.18,3,33.0,0.418,0.17,2,46.0,0.259,0.13,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
4442,4,36.0,0.438,0.15,3,34.0,0.427,0.17,4,46.0,0.492,0.16,1,40.0,0.0,0.2,1,24.0,0.019,0.17,4,42.0,0.581,0.16,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
4443,4,28.0,0.503,0.13,2,32.0,0.236,0.2,3,39.0,0.382,0.15,2,42.0,0.211,0.19,4,31.0,0.463,0.17,3,36.0,0.333,0.17,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
4444,4,35.0,0.5,0.19,2,27.0,0.153,0.21,3,31.0,0.339,0.17,4,47.0,0.496,0.16,2,35.0,0.18,0.25,3,42.0,0.387,0.16,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
4445,2,49.0,0.266,0.21,2,37.0,0.208,0.17,1,52.0,0.02,0.28,2,36.0,0.241,0.18,1,28.0,0.045,0.21,1,24.0,0.019,0.17,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
4446,2,42.0,0.211,0.19,2,61.0,0.168,0.2,2,37.0,0.166,0.16,3,39.0,0.382,0.15,2,61.0,0.288,0.21,1,24.0,0.018,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
4447,2,41.0,0.223,0.25,2,41.0,0.161,0.2,3,36.0,0.365,0.18,2,35.0,0.18,0.25,4,28.0,0.503,0.13,2,52.0,0.194,0.19,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
4448,2,35.0,0.34,0.18,3,42.0,0.387,0.16,2,46.0,0.259,0.13,3,42.0,0.398,0.19,3,34.0,0.366,0.18,3,42.0,0.538,0.16,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
4449,2,43.0,0.2,0.18,4,42.0,0.581,0.16,3,36.0,0.333,0.17,2,37.0,0.208,0.17,4,36.0,0.507,0.17,3,36.0,0.4,0.18,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
4450,3,33.0,0.418,0.17,4,36.0,0.438,0.15,2,36.0,0.241,0.18,4,38.0,0.46,0.18,3,42.0,0.441,0.15,2,61.0,0.288,0.21,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
4451,4,31.0,0.463,0.17,2,42.0,0.211,0.19,1,40.0,0.0,0.2,2,32.0,0.236,0.2,1,52.0,0.02,0.28,1,46.0,0.063,0.21,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
4452,3,36.0,0.365,0.18,2,46.0,0.259,0.13,2,49.0,0.266,0.21,3,31.0,0.339,0.17,1,24.0,0.018,0.2,4,37.0,0.453,0.16,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
4453,3,39.0,0.382,0.15,3,34.0,0.427,0.17,2,41.0,0.161,0.2,3,36.0,0.333,0.17,3,42.0,0.538,0.16,1,28.0,0.045,0.21,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
4454,3,42.0,0.387,0.16,4,47.0,0.496,0.16,4,36.0,0.507,0.17,2,61.0,0.168,0.2,2,52.0,0.194,0.19,4,38.0,0.46,0.18,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
4455,4,46.0,0.492,0.16,3,33.0,0.418,0.17,2,27.0,0.153,0.21,3,36.0,0.4,0.18,4,35.0,0.5,0.19,3,34.0,0.366,0.18,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
4456,4,42.0,0.581,0.16,2,32.0,0.236,0.2,2,35.0,0.18,0.25,4,36.0,0.438,0.15,3,42.0,0.398,0.19,3,31.0,0.339,0.17,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
4457,1,40.0,0.0,0.2,2,37.0,0.166,0.16,4,28.0,0.503,0.13,2,61.0,0.288,0.21,2,49.0,0.266,0.21,2,41.0,0.161,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
4458,2,27.0,0.153,0.21,2,52.0,0.194,0.19,3,34.0,0.427,0.17,4,36.0,0.438,0.15,2,43.0,0.2,0.18,2,42.0,0.211,0.19,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
4459,2,32.0,0.236,0.2,2,36.0,0.241,0.18,4,46.0,0.492,0.16,1,46.0,0.063,0.21,3,36.0,0.333,0.17,2,35.0,0.34,0.18,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
4460,2,37.0,0.166,0.16,1,40.0,0.0,0.2,2,46.0,0.259,0.13,1,24.0,0.019,0.17,1,24.0,0.018,0.2,3,39.0,0.382,0.15,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
4461,4,28.0,0.503,0.13,2,61.0,0.288,0.21,2,52.0,0.194,0.19,2,43.0,0.2,0.18,3,31.0,0.339,0.17,2,61.0,0.168,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
4462,2,36.0,0.241,0.18,2,32.0,0.236,0.2,3,42.0,0.387,0.16,3,42.0,0.441,0.15,4,36.0,0.438,0.15,4,37.0,0.453,0.16,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
4463,3,36.0,0.4,0.18,2,35.0,0.18,0.25,2,42.0,0.211,0.19,3,36.0,0.333,0.17,4,46.0,0.492,0.16,2,46.0,0.259,0.13,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
4464,4,42.0,0.581,0.16,3,42.0,0.398,0.19,3,34.0,0.366,0.18,2,41.0,0.223,0.25,4,38.0,0.46,0.18,3,36.0,0.365,0.18,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
4465,1,40.0,0.0,0.2,2,37.0,0.208,0.17,2,49.0,0.266,0.21,1,52.0,0.02,0.28,1,46.0,0.063,0.21,2,35.0,0.18,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
4466,2,61.0,0.288,0.21,2,52.0,0.194,0.19,2,42.0,0.211,0.19,2,35.0,0.34,0.18,1,28.0,0.045,0.21,2,36.0,0.241,0.18,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
4467,3,36.0,0.333,0.17,2,27.0,0.153,0.21,2,37.0,0.166,0.16,4,36.0,0.438,0.15,3,34.0,0.366,0.18,1,24.0,0.019,0.17,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
4468,2,61.0,0.168,0.2,3,42.0,0.387,0.16,4,28.0,0.503,0.13,1,46.0,0.063,0.21,3,36.0,0.4,0.18,3,36.0,0.365,0.18,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
4469,3,42.0,0.538,0.16,2,46.0,0.259,0.13,4,47.0,0.496,0.16,2,37.0,0.208,0.17,4,38.0,0.46,0.18,1,28.0,0.045,0.21,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
4470,3,42.0,0.441,0.15,1,40.0,0.0,0.2,2,52.0,0.194,0.19,2,41.0,0.161,0.2,2,36.0,0.241,0.18,1,52.0,0.02,0.28,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
4471,3,34.0,0.427,0.17,4,36.0,0.438,0.15,2,27.0,0.153,0.21,2,61.0,0.288,0.21,3,39.0,0.382,0.15,4,46.0,0.492,0.16,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
4472,2,42.0,0.211,0.19,3,31.0,0.339,0.17,3,36.0,0.4,0.18,2,43.0,0.2,0.18,4,37.0,0.453,0.16,4,28.0,0.503,0.13,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
4473,3,36.0,0.365,0.18,4,38.0,0.46,0.18,2,61.0,0.168,0.2,2,37.0,0.166,0.16,2,46.0,0.259,0.13,3,36.0,0.333,0.17,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
4474,4,47.0,0.496,0.16,3,34.0,0.366,0.18,3,42.0,0.538,0.16,2,32.0,0.236,0.2,3,42.0,0.387,0.16,3,42.0,0.441,0.15,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
4475,4,42.0,0.581,0.16,4,31.0,0.463,0.17,3,42.0,0.398,0.19,4,36.0,0.507,0.17,2,41.0,0.223,0.25,3,33.0,0.418,0.17,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
4476,2,39.0,0.271,0.18,1,53.0,0.043,0.24,2,28.0,0.206,0.18,2,46.0,0.177,0.18,2,24.0,0.254,0.15,1,28.0,0.018,0.19,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0
4477,2,51.0,0.184,0.2,2,42.0,0.114,0.19,3,43.0,0.415,0.14,2,46.0,0.244,0.18,2,27.0,0.152,0.2,2,46.0,0.2,0.27,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0
4478,2,41.0,0.268,0.17,3,59.0,0.363,0.15,3,41.0,0.379,0.16,2,34.0,0.229,0.18,2,26.0,0.347,0.15,3,51.0,0.376,0.19,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0
4479,2,44.0,0.2,0.19,3,46.0,0.387,0.17,2,43.0,0.187,0.21,4,28.0,0.468,0.15,3,34.0,0.459,0.18,4,28.0,0.488,0.15,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1
4480,2,39.0,0.183,0.19,2,67.0,0.252,0.14,2,35.0,0.23,0.21,3,25.0,0.428,0.16,4,46.0,0.447,0.15,3,43.0,0.423,0.18,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
4481,2,42.0,0.114,0.19,3,34.0,0.398,0.19,4,40.0,0.537,0.13,3,47.0,0.347,0.18,3,35.0,0.376,0.21,2,46.0,0.177,0.18,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
4482,2,50.0,0.281,0.17,2,54.0,0.182,0.18,2,51.0,0.184,0.2,2,41.0,0.268,0.17,2,28.0,0.206,0.18,3,47.0,0.308,0.17,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
4483,1,51.0,0.111,0.21,4,53.0,0.588,0.17,3,51.0,0.376,0.19,2,46.0,0.2,0.27,2,46.0,0.288,0.19,2,43.0,0.187,0.21,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
4484,3,34.0,0.398,0.19,4,35.0,0.477,0.14,3,34.0,0.459,0.18,2,27.0,0.152,0.2,2,35.0,0.23,0.21,3,41.0,0.379,0.16,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
4485,3,46.0,0.387,0.17,2,26.0,0.254,0.18,3,43.0,0.423,0.18,3,35.0,0.376,0.21,2,34.0,0.229,0.18,3,43.0,0.415,0.14,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
4486,3,59.0,0.363,0.15,1,50.0,0.387,0.18,4,28.0,0.488,0.15,3,47.0,0.308,0.17,3,47.0,0.347,0.18,3,25.0,0.428,0.16,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
4487,4,35.0,0.477,0.14,2,50.0,0.281,0.17,4,53.0,0.588,0.17,4,46.0,0.447,0.15,4,40.0,0.537,0.13,4,28.0,0.468,0.15,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1
4488,2,46.0,0.244,0.18,2,26.0,0.347,0.15,1,51.0,0.111,0.21,2,44.0,0.2,0.19,2,42.0,0.114,0.19,1,28.0,0.018,0.19,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0
4489,2,43.0,0.187,0.21,2,28.0,0.206,0.18,1,53.0,0.043,0.24,2,39.0,0.183,0.19,1,50.0,0.387,0.18,2,51.0,0.184,0.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1
4490,2,54.0,0.182,0.18,3,47.0,0.347,0.18,2,26.0,0.254,0.18,3,46.0,0.387,0.17,4,28.0,0.468,0.15,3,59.0,0.363,0.15,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
4491,2,34.0,0.229,0.18,3,35.0,0.376,0.21,2,24.0,0.254,0.15,3,41.0,0.379,0.16,3,47.0,0.308,0.17,4,35.0,0.477,0.14,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
4492,3,43.0,0.415,0.14,3,51.0,0.376,0.19,2,46.0,0.288,0.19,2,67.0,0.252,0.14,1,28.0,0.018,0.19,2,50.0,0.281,0.17,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1
4493,1,53.0,0.043,0.24,2,44.0,0.2,0.19,3,25.0,0.428,0.16,4,28.0,0.488,0.15,3,34.0,0.398,0.19,4,40.0,0.537,0.13,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1
4494,4,46.0,0.447,0.15,2,46.0,0.244,0.18,2,27.0,0.152,0.2,2,35.0,0.23,0.21,2,39.0,0.271,0.18,1,50.0,0.387,0.18,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
