,target_com,depth,target_per,threshold,総収益,投資金額,出現数,購買予測数,利益率,購買的中率,的中数,number_i
12057,24.0,8.0,244.0,0.85,55840.0,36400.0,67.0,364.0,153.40659340659343,5.494505494505495,20.0,71.0
12060,24.0,8.0,246.0,0.85,50050.0,38400.0,67.0,384.0,130.33854166666669,5.208333333333334,20.0,72.0
12063,24.0,8.0,248.0,0.85,43420.0,32400.0,67.0,324.0,134.01234567901236,5.246913580246913,17.0,73.0
12078,24.0,8.0,258.0,0.85,48160.0,29600.0,67.0,296.0,162.7027027027027,6.418918918918918,19.0,78.0
12081,24.0,8.0,260.0,0.85,44300.0,33700.0,67.0,337.0,131.4540059347181,5.341246290801187,18.0,79.0
11911,24.0,8.0,146.0,0.9,77200.0,55200.0,67.0,552.0,139.85507246376812,5.434782608695652,30.0,22.0
11914,24.0,8.0,148.0,0.9,70030.0,51600.0,67.0,516.0,135.71705426356587,5.038759689922481,26.0,23.0
11917,24.0,8.0,150.0,0.9,84280.0,50500.0,67.0,505.0,166.89108910891088,5.544554455445545,28.0,24.0
11920,24.0,8.0,152.0,0.9,62250.0,49600.0,67.0,496.0,125.50403225806453,5.241935483870968,26.0,25.0
11929,24.0,8.0,158.0,0.9,63140.0,43800.0,67.0,438.0,144.15525114155253,5.707762557077626,25.0,28.0
11932,24.0,8.0,160.0,0.9,63230.0,40600.0,67.0,406.0,155.73891625615764,5.172413793103448,21.0,29.0
11935,24.0,8.0,162.0,0.9,52230.0,32100.0,67.0,321.0,162.71028037383178,5.607476635514018,18.0,30.0
11938,24.0,8.0,164.0,0.9,57070.0,32300.0,67.0,323.0,176.687306501548,6.191950464396285,20.0,31.0
11959,24.0,8.0,178.0,0.9,68570.0,43800.0,67.0,438.0,156.55251141552512,5.707762557077626,25.0,38.0
11962,24.0,8.0,180.0,0.9,68090.0,43100.0,67.0,431.0,157.9814385150812,6.264501160092808,27.0,39.0
11968,24.0,8.0,184.0,0.9,34890.0,24700.0,67.0,247.0,141.25506072874495,6.882591093117409,17.0,41.0
11971,24.0,8.0,186.0,0.9,48220.0,36100.0,67.0,361.0,133.57340720221606,5.540166204986149,20.0,42.0
