,target_com,depth,target_per,threshold,総収益,投資金額,出現数,購買予測数,利益率,購買的中率,的中数,number_i
8227,17.0,5.0,210.0,0.9,61830.0,37800.0,83.0,378.0,163.57142857142856,6.349206349206349,24.0,54.0
8233,17.0,5.0,214.0,0.9,45350.0,37900.0,83.0,379.0,119.65699208443272,6.596306068601583,25.0,56.0
8236,17.0,5.0,216.0,0.9,50920.0,43400.0,83.0,434.0,117.32718894009216,6.451612903225806,28.0,57.0
8245,17.0,5.0,222.0,0.9,44530.0,37400.0,83.0,374.0,119.06417112299464,7.219251336898395,27.0,60.0
8287,17.0,5.0,250.0,0.9,48460.0,39100.0,83.0,391.0,123.9386189258312,6.905370843989769,27.0,74.0
8302,17.0,5.0,260.0,0.9,46530.0,34700.0,83.0,347.0,134.09221902017293,6.9164265129683,24.0,79.0
8084,17.0,5.0,114.0,0.92,87910.0,52900.0,83.0,529.0,166.18147448015122,5.293005671077505,28.0,6.0
8087,17.0,5.0,116.0,0.92,80990.0,57800.0,83.0,578.0,140.12110726643598,5.190311418685121,30.0,7.0
8135,17.0,5.0,148.0,0.92,61180.0,49200.0,83.0,492.0,124.34959349593495,6.097560975609756,30.0,23.0
8141,17.0,5.0,152.0,0.92,75140.0,48700.0,83.0,487.0,154.29158110882958,6.776180698151952,33.0,25.0
8144,17.0,5.0,154.0,0.92,84810.0,52300.0,83.0,523.0,162.1606118546845,5.736137667304015,30.0,26.0
8147,17.0,5.0,156.0,0.92,61850.0,44600.0,83.0,446.0,138.67713004484307,5.15695067264574,23.0,27.0
8153,17.0,5.0,160.0,0.92,69670.0,56800.0,83.0,568.0,122.65845070422534,5.809859154929577,33.0,29.0
8156,17.0,5.0,162.0,0.92,82940.0,60100.0,83.0,601.0,138.00332778702162,5.657237936772046,34.0,30.0
8165,17.0,5.0,168.0,0.92,68470.0,48500.0,83.0,485.0,141.17525773195877,6.5979381443298974,32.0,33.0
8168,17.0,5.0,170.0,0.92,76080.0,50200.0,83.0,502.0,151.55378486055778,5.378486055776892,27.0,34.0
8171,17.0,5.0,172.0,0.92,78200.0,47100.0,83.0,471.0,166.02972399150744,6.157112526539279,29.0,35.0
8174,17.0,5.0,174.0,0.92,63560.0,45700.0,83.0,457.0,139.08096280087528,6.12691466083151,28.0,36.0
8177,17.0,5.0,176.0,0.92,59250.0,41500.0,83.0,415.0,142.7710843373494,6.265060240963856,26.0,37.0
8183,17.0,5.0,180.0,0.92,52920.0,44200.0,83.0,442.0,119.72850678733032,5.656108597285068,25.0,39.0
8195,17.0,5.0,188.0,0.92,61290.0,45700.0,83.0,457.0,134.1137855579869,5.689277899343545,26.0,43.0
8198,17.0,5.0,190.0,0.92,50960.0,39800.0,83.0,398.0,128.04020100502512,6.281407035175879,25.0,44.0
8201,17.0,5.0,192.0,0.92,50080.0,39200.0,83.0,392.0,127.75510204081633,5.1020408163265305,20.0,45.0
8204,17.0,5.0,194.0,0.92,49450.0,42500.0,83.0,425.0,116.3529411764706,5.88235294117647,25.0,46.0
8210,17.0,5.0,198.0,0.92,67880.0,36900.0,83.0,369.0,183.9566395663957,7.317073170731707,27.0,48.0
