,target_com,depth,target_per,threshold,総収益,投資金額,出現数,購買予測数,利益率,購買的中率,的中数,number_i
2214,5.0,5.0,234.0,0.85,46300.0,37400.0,232.0,374.0,123.79679144385028,12.032085561497324,45.0,66.0
2223,5.0,5.0,240.0,0.85,40660.0,32800.0,232.0,328.0,123.96341463414636,11.890243902439025,39.0,69.0
2226,5.0,5.0,242.0,0.85,42740.0,36100.0,232.0,361.0,118.39335180055402,10.526315789473683,38.0,70.0
2229,5.0,5.0,244.0,0.85,42050.0,34400.0,232.0,344.0,122.23837209302326,10.465116279069768,36.0,71.0
2092,5.0,5.0,152.0,0.9,66400.0,54100.0,232.0,541.0,122.73567467652497,10.90573012939002,59.0,25.0
2119,5.0,5.0,170.0,0.9,54970.0,44800.0,232.0,448.0,122.70089285714285,9.598214285714286,43.0,34.0
2131,5.0,5.0,178.0,0.9,44930.0,37400.0,232.0,374.0,120.1336898395722,11.229946524064172,42.0,38.0
2173,5.0,5.0,206.0,0.9,36850.0,29800.0,232.0,298.0,123.65771812080536,11.74496644295302,35.0,52.0
2120,5.0,5.0,170.0,0.92,52370.0,39300.0,232.0,393.0,133.25699745547072,10.432569974554708,41.0,34.0
2132,5.0,5.0,178.0,0.92,39010.0,33100.0,232.0,331.0,117.85498489425984,10.876132930513595,36.0,38.0
2385,5.0,8.0,180.0,0.85,54720.0,45400.0,232.0,454.0,120.52863436123349,8.81057268722467,40.0,39.0
2487,5.0,8.0,248.0,0.85,38470.0,32500.0,232.0,325.0,118.36923076923075,11.076923076923077,36.0,73.0
2490,5.0,8.0,250.0,0.85,41050.0,32800.0,232.0,328.0,125.15243902439023,10.670731707317072,35.0,74.0
2649,6.0,5.0,188.0,0.85,71380.0,52900.0,197.0,529.0,134.93383742911155,10.207939508506616,54.0,43.0
2706,6.0,5.0,226.0,0.85,44330.0,34700.0,197.0,347.0,127.75216138328533,11.239193083573488,39.0,62.0
2760,6.0,5.0,262.0,0.85,42440.0,35800.0,197.0,358.0,118.54748603351956,11.1731843575419,40.0,80.0
2901,6.0,8.0,188.0,0.85,59040.0,49600.0,197.0,496.0,119.03225806451614,10.887096774193548,54.0,43.0
2899,6.0,8.0,186.0,0.9,45220.0,38600.0,197.0,386.0,117.15025906735752,10.103626943005182,39.0,42.0
2900,6.0,8.0,186.0,0.92,41120.0,34100.0,197.0,341.0,120.5865102639296,10.557184750733136,36.0,42.0
3677,8.0,5.0,200.0,0.92,34620.0,30000.0,91.0,300.0,115.4,6.0,18.0,49.0
4796,10.0,8.0,106.0,0.92,91170.0,78900.0,134.0,789.0,115.55133079847909,5.70342205323194,45.0,2.0
6636,14.0,5.0,158.0,0.85,95500.0,63000.0,78.0,630.0,151.58730158730157,5.396825396825397,34.0,28.0
6639,14.0,5.0,160.0,0.85,72360.0,56100.0,78.0,561.0,128.98395721925132,5.347593582887701,30.0,29.0
6657,14.0,5.0,172.0,0.85,92390.0,60300.0,78.0,603.0,153.2172470978441,5.804311774461028,35.0,35.0
6660,14.0,5.0,174.0,0.85,87710.0,51000.0,78.0,510.0,171.9803921568627,5.88235294117647,30.0,36.0
6663,14.0,5.0,176.0,0.85,71010.0,52900.0,78.0,529.0,134.234404536862,5.103969754253308,27.0,37.0
6666,14.0,5.0,178.0,0.85,81530.0,58300.0,78.0,583.0,139.84562607204117,5.145797598627787,30.0,38.0
6672,14.0,5.0,182.0,0.85,74750.0,57100.0,78.0,571.0,130.9106830122592,5.078809106830122,29.0,40.0
6675,14.0,5.0,184.0,0.85,83680.0,60800.0,78.0,608.0,137.6315789473684,5.756578947368421,35.0,41.0
6678,14.0,5.0,186.0,0.85,64010.0,52800.0,78.0,528.0,121.2310606060606,5.303030303030303,28.0,42.0
6684,14.0,5.0,190.0,0.85,65550.0,49300.0,78.0,493.0,132.96146044624746,6.288032454361055,31.0,44.0
6687,14.0,5.0,192.0,0.85,72560.0,54100.0,78.0,541.0,134.1219963031423,5.360443622920517,29.0,45.0
6693,14.0,5.0,196.0,0.85,62140.0,48200.0,78.0,482.0,128.92116182572616,6.016597510373444,29.0,47.0
6696,14.0,5.0,198.0,0.85,78090.0,52000.0,78.0,520.0,150.17307692307693,5.769230769230769,30.0,48.0
6723,14.0,5.0,216.0,0.85,53590.0,42000.0,78.0,420.0,127.5952380952381,6.190476190476191,26.0,57.0
6747,14.0,5.0,232.0,0.85,47400.0,40800.0,78.0,408.0,116.1764705882353,5.637254901960785,23.0,65.0
6750,14.0,5.0,234.0,0.85,49590.0,34900.0,78.0,349.0,142.0916905444126,5.730659025787966,20.0,66.0
6780,14.0,5.0,254.0,0.85,61050.0,33500.0,78.0,335.0,182.2388059701493,6.865671641791045,23.0,76.0
6783,14.0,5.0,256.0,0.85,61640.0,32700.0,78.0,327.0,188.50152905198772,7.033639143730887,23.0,77.0
6786,14.0,5.0,258.0,0.85,42090.0,29400.0,78.0,294.0,143.16326530612244,6.122448979591836,18.0,78.0
6798,14.0,5.0,266.0,0.85,48810.0,36600.0,78.0,366.0,133.36065573770492,5.737704918032787,21.0,82.0
6610,14.0,5.0,140.0,0.9,66690.0,57000.0,78.0,570.0,117.0,5.087719298245614,29.0,19.0
6613,14.0,5.0,142.0,0.9,96190.0,75800.0,78.0,758.0,126.89973614775724,5.145118733509235,39.0,20.0
6637,14.0,5.0,158.0,0.9,88020.0,50600.0,78.0,506.0,173.95256916996047,6.126482213438735,31.0,28.0
6640,14.0,5.0,160.0,0.9,65160.0,44100.0,78.0,441.0,147.75510204081633,6.122448979591836,27.0,29.0
6658,14.0,5.0,172.0,0.9,72020.0,48900.0,78.0,489.0,147.280163599182,5.930470347648262,29.0,35.0
6661,14.0,5.0,174.0,0.9,54570.0,40500.0,78.0,405.0,134.74074074074073,5.679012345679013,23.0,36.0
6664,14.0,5.0,176.0,0.9,53300.0,40900.0,78.0,409.0,130.31784841075796,5.378973105134474,22.0,37.0
6667,14.0,5.0,178.0,0.9,69100.0,46700.0,78.0,467.0,147.96573875803,5.567451820128479,26.0,38.0
6670,14.0,5.0,180.0,0.9,56890.0,44900.0,78.0,449.0,126.70378619153676,6.45879732739421,29.0,39.0
6673,14.0,5.0,182.0,0.9,52310.0,45000.0,78.0,450.0,116.24444444444444,5.555555555555555,25.0,40.0
6676,14.0,5.0,184.0,0.9,60360.0,49600.0,78.0,496.0,121.69354838709678,5.846774193548387,29.0,41.0
6682,14.0,5.0,188.0,0.9,52230.0,44700.0,78.0,447.0,116.8456375838926,6.04026845637584,27.0,43.0
