,racer_ID,racer_rank,racer_male,racer_age,racer_doub_win,racer_ave_st_time
1949,3484,4,1,42,0.517,0.16
1950,3485,3,1,42,0.385,0.20
1951,3486,3,0,47,0.349,0.17
1952,3488,3,1,46,0.357,0.14
1953,3489,4,1,46,0.562,0.19
1954,3491,2,1,46,0.166,0.21
1955,3492,2,1,46,0.117,0.22
1956,3493,2,1,45,0.228,0.19
1957,3494,2,1,45,0.116,0.21
1958,3496,2,1,45,0.202,0.18
1959,3497,3,1,45,0.453,0.16
1960,3498,2,1,45,0.247,0.17
1961,3499,4,1,45,0.533,0.15
1962,3501,3,1,44,0.416,0.15
1963,3502,4,1,44,0.572,0.20
1964,3503,2,1,44,0.294,0.17
1965,3505,4,1,42,0.514,0.15
1966,3506,2,1,42,0.151,0.24
1967,3507,3,1,42,0.343,0.20
1968,3508,2,1,42,0.313,0.21
1969,3509,1,0,42,0.000,0.00
1970,3514,4,1,46,0.493,0.16
1971,3516,3,1,46,0.351,0.17
1972,3517,4,1,46,0.500,0.17
1973,3518,4,0,45,0.431,0.18
1974,3519,3,1,45,0.408,0.18
1975,3520,1,1,45,0.061,0.20
1976,3521,2,1,45,0.206,0.17
1977,3522,4,1,45,0.598,0.18
1978,3523,3,1,45,0.389,0.20
1979,3524,2,1,44,0.100,0.20
1980,3527,4,1,42,0.431,0.18
1981,3528,2,0,42,0.273,0.20
1982,3529,4,1,42,0.526,0.16
1983,3532,4,1,42,0.475,0.17
1984,3533,3,1,41,0.333,0.19
1985,3534,4,1,41,0.485,0.15
1986,3535,2,1,41,0.360,0.19
1987,3536,2,1,47,0.314,0.19
1988,3537,2,1,45,0.171,0.19
1989,3538,3,1,45,0.390,0.19
1990,3539,2,1,45,0.175,0.23
1991,3540,2,1,45,0.133,0.22
1992,3541,4,1,45,0.414,0.14
1993,3542,2,1,45,0.366,0.20
1994,3543,4,1,45,0.425,0.14
1995,3544,2,1,45,0.267,0.19
1996,3545,2,1,44,0.170,0.23
1997,3546,3,1,44,0.405,0.17
1998,3548,4,1,43,0.554,0.13
1999,3549,2,1,42,0.195,0.28
2000,3550,4,1,42,0.513,0.16
2001,3551,2,0,42,0.178,0.20
2002,3552,3,1,42,0.360,0.18
2003,3553,2,1,41,0.317,0.18
2004,3554,4,1,41,0.535,0.17
2005,3555,4,1,41,0.506,0.14
2006,3556,4,1,41,0.495,0.16
2007,3557,4,1,40,0.514,0.14
2008,3558,4,1,40,0.442,0.16
2009,3559,3,1,45,0.380,0.18
2010,3560,2,1,45,0.285,0.19
2011,3561,2,1,45,0.222,0.20
2012,3562,4,1,44,0.628,0.17
2013,3563,4,1,44,0.453,0.17
2014,3564,2,1,43,0.304,0.14
2015,3565,2,1,43,0.182,0.21
2016,3566,3,1,43,0.434,0.18
2017,3567,2,1,43,0.157,0.25
2018,3568,4,1,42,0.516,0.17
2019,3569,2,1,42,0.230,0.20
2020,3571,2,1,42,0.221,0.20
2021,3572,4,1,42,0.532,0.19
2022,3573,4,1,41,0.521,0.19
2023,3574,4,1,41,0.524,0.18
2024,3575,2,1,41,0.373,0.16
2025,3576,4,1,41,0.508,0.17
2026,3577,4,1,41,0.456,0.15
2027,3578,3,1,41,0.352,0.17
2028,3579,4,0,41,0.472,0.17
2029,3580,3,0,40,0.333,0.21
2030,3581,2,1,40,0.218,0.18
2031,3582,4,1,40,0.526,0.16
2032,3583,2,1,40,0.229,0.19
2033,3584,4,1,40,0.485,0.16
2034,3585,2,1,40,0.263,0.20
2035,3586,2,1,40,0.208,0.20
2036,3587,3,1,40,0.343,0.15
2037,3588,2,1,40,0.294,0.20
2038,3589,4,1,40,0.505,0.17
2039,3590,4,1,40,0.489,0.13
2040,3591,3,1,45,0.389,0.17
2041,3592,2,1,45,0.305,0.18
2042,3593,2,1,45,0.250,0.19
2043,3594,2,1,45,0.109,0.21
2044,3595,2,1,45,0.153,0.23
2045,3596,2,1,44,0.228,0.19
2046,3599,1,1,43,0.040,0.23
